id,loan_status_pred,prob
78258,0,0.1158
78259,0,0.0573
78260,1,0.9935
78261,0,0.0786
78262,1,0.7488
78263,0,0.0034
78264,0,0.2478
78265,0,0.0556
78266,0,0.0129
78267,0,0.0262
78268,0,0.0252
78269,0,0.3141
78270,0,0.0171
78271,0,0.0075
78272,0,0.0243
78273,0,0.0953
78274,0,0.0053
78275,0,0.0076
78276,0,0.0056
78277,0,0.012
78278,0,0.221
78279,0,0.0078
78280,0,0.0273
78281,0,0.0036
78282,1,0.8607
78283,0,0.0317
78284,0,0.0338
78285,1,0.8965
78286,0,0.0095
78287,0,0.0679
78288,0,0.0255
78289,0,0.0493
78290,0,0.0196
78291,1,0.9371
78292,0,0.0198
78293,0,0.0497
78294,0,0.0477
78295,0,0.0139
78296,0,0.0142
78297,0,0.0057
78298,0,0.0217
78299,0,0.0308
78300,0,0.019
78301,0,0.0259
78302,0,0.0199
78303,1,0.9374
78304,0,0.0334
78305,0,0.0827
78306,0,0.1116
78307,0,0.0086
78308,0,0.0361
78309,0,0.1108
78310,1,0.766
78311,0,0.0547
78312,0,0.0839
78313,0,0.327
78314,0,0.0225
78315,0,0.065
78316,0,0.3665
78317,0,0.1367
78318,0,0.006
78319,0,0.0516
78320,0,0.0751
78321,0,0.0182
78322,0,0.041
78323,0,0.0113
78324,0,0.0267
78325,0,0.0188
78326,0,0.0585
78327,0,0.0056
78328,0,0.0502
78329,0,0.0195
78330,0,0.0119
78331,0,0.0268
78332,0,0.0156
78333,0,0.0045
78334,0,0.2274
78335,0,0.019
78336,0,0.0143
78337,0,0.0282
78338,1,0.7431
78339,0,0.0172
78340,1,0.6552
78341,0,0.0523
78342,0,0.0079
78343,0,0.1975
78344,0,0.1312
78345,0,0.0068
78346,0,0.0203
78347,1,0.8226
78348,0,0.0141
78349,0,0.2061
78350,1,0.7727
78351,0,0.1623
78352,0,0.0254
78353,0,0.0655
78354,0,0.0034
78355,0,0.0131
78356,0,0.0073
78357,0,0.0488
78358,0,0.0511
78359,0,0.0185
78360,0,0.0594
78361,0,0.0156
78362,0,0.1448
78363,1,0.8255
78364,0,0.0043
78365,0,0.0232
78366,0,0.0295
78367,0,0.0451
78368,0,0.0771
78369,0,0.0988
78370,0,0.0188
78371,0,0.0305
78372,0,0.034
78373,1,0.8282
78374,0,0.023
78375,0,0.0343
78376,0,0.0419
78377,0,0.0842
78378,0,0.0512
78379,0,0.0151
78380,0,0.028
78381,0,0.0505
78382,0,0.0057
78383,0,0.1236
78384,0,0.0276
78385,0,0.0086
78386,0,0.0489
78387,0,0.1042
78388,0,0.2584
78389,0,0.005
78390,0,0.0075
78391,0,0.0088
78392,0,0.0165
78393,0,0.0166
78394,0,0.0396
78395,1,0.9375
78396,0,0.0063
78397,0,0.0264
78398,0,0.003
78399,0,0.0143
78400,0,0.0759
78401,0,0.0397
78402,0,0.1914
78403,0,0.0233
78404,0,0.0322
78405,0,0.0045
78406,0,0.0033
78407,0,0.0058
78408,0,0.0099
78409,0,0.1446
78410,0,0.0767
78411,1,0.9344
78412,0,0.0158
78413,0,0.023
78414,0,0.0207
78415,0,0.2549
78416,1,0.774
78417,0,0.0376
78418,0,0.0163
78419,0,0.0342
78420,0,0.0313
78421,0,0.053
78422,0,0.4308
78423,0,0.0179
78424,0,0.0063
78425,0,0.0427
78426,0,0.0265
78427,0,0.1671
78428,0,0.0037
78429,0,0.0223
78430,0,0.024
78431,0,0.0292
78432,0,0.0135
78433,0,0.0627
78434,1,0.918
78435,1,0.9497
78436,0,0.0067
78437,0,0.1362
78438,0,0.0436
78439,0,0.0319
78440,0,0.0055
78441,0,0.0136
78442,0,0.0622
78443,0,0.1861
78444,0,0.4482
78445,0,0.0203
78446,0,0.0238
78447,0,0.0577
78448,0,0.0291
78449,0,0.0415
78450,0,0.0533
78451,1,0.9894
78452,0,0.0116
78453,0,0.2254
78454,0,0.0045
78455,0,0.1988
78456,0,0.0115
78457,0,0.0291
78458,0,0.0309
78459,0,0.0261
78460,0,0.007
78461,0,0.0201
78462,0,0.0098
78463,0,0.0229
78464,0,0.024
78465,0,0.0078
78466,0,0.0344
78467,0,0.0531
78468,0,0.034
78469,1,0.9549
78470,1,0.9458
78471,0,0.0859
78472,0,0.0772
78473,0,0.0111
78474,0,0.0246
78475,1,0.8404
78476,0,0.025
78477,1,0.9774
78478,1,0.9347
78479,0,0.0128
78480,0,0.37
78481,0,0.0406
78482,0,0.0035
78483,0,0.0063
78484,0,0.1088
78485,0,0.0134
78486,0,0.0078
78487,0,0.019
78488,0,0.0288
78489,0,0.0311
78490,0,0.0372
78491,0,0.0326
78492,0,0.3396
78493,0,0.0171
78494,0,0.0045
78495,0,0.0242
78496,0,0.0087
78497,0,0.1406
78498,0,0.0277
78499,1,0.9787
78500,0,0.0547
78501,0,0.0967
78502,0,0.0054
78503,0,0.0355
78504,0,0.1488
78505,0,0.0581
78506,0,0.01
78507,0,0.0192
78508,0,0.0138
78509,0,0.075
78510,0,0.0171
78511,0,0.0062
78512,0,0.0053
78513,1,0.942
78514,0,0.0034
78515,0,0.0197
78516,0,0.0141
78517,0,0.027
78518,0,0.0574
78519,0,0.053
78520,0,0.0136
78521,0,0.0123
78522,0,0.0086
78523,0,0.0195
78524,0,0.0123
78525,0,0.0106
78526,0,0.2527
78527,0,0.0573
78528,0,0.0079
78529,0,0.0194
78530,0,0.0263
78531,1,0.9905
78532,1,0.8715
78533,0,0.0155
78534,0,0.0044
78535,1,0.9931
78536,0,0.0342
78537,0,0.0262
78538,0,0.012
78539,0,0.1495
78540,0,0.1392
78541,0,0.0091
78542,0,0.0994
78543,0,0.0284
78544,0,0.028
78545,0,0.0214
78546,0,0.0555
78547,0,0.0136
78548,0,0.0115
78549,0,0.0136
78550,0,0.0047
78551,0,0.0636
78552,0,0.0296
78553,0,0.0087
78554,0,0.0042
78555,0,0.0279
78556,1,0.913
78557,0,0.1387
78558,0,0.0806
78559,0,0.0907
78560,0,0.0111
78561,0,0.0372
78562,0,0.0176
78563,0,0.0082
78564,0,0.0073
78565,0,0.0378
78566,0,0.0196
78567,0,0.0044
78568,0,0.3005
78569,0,0.0264
78570,0,0.0227
78571,0,0.014
78572,0,0.0042
78573,1,0.9468
78574,0,0.1062
78575,0,0.0286
78576,0,0.0662
78577,0,0.0343
78578,0,0.0283
78579,1,0.9963
78580,0,0.0266
78581,0,0.0136
78582,0,0.0318
78583,0,0.0128
78584,0,0.0247
78585,0,0.0249
78586,0,0.2195
78587,0,0.0059
78588,0,0.0234
78589,0,0.0153
78590,0,0.0066
78591,0,0.0085
78592,0,0.1426
78593,0,0.014
78594,1,0.9742
78595,0,0.0057
78596,0,0.0063
78597,1,0.8865
78598,0,0.0477
78599,0,0.0127
78600,0,0.0244
78601,0,0.1979
78602,0,0.0419
78603,0,0.0364
78604,0,0.1969
78605,0,0.0055
78606,0,0.0064
78607,0,0.0383
78608,0,0.0583
78609,0,0.0237
78610,0,0.0164
78611,0,0.0457
78612,0,0.0606
78613,0,0.0128
78614,0,0.0232
78615,0,0.0473
78616,0,0.0499
78617,0,0.04
78618,0,0.0213
78619,0,0.1412
78620,0,0.0158
78621,0,0.0517
78622,1,0.9581
78623,0,0.0939
78624,0,0.2517
78625,0,0.0716
78626,0,0.0024
78627,1,0.9181
78628,0,0.0182
78629,0,0.0361
78630,0,0.0156
78631,0,0.0103
78632,0,0.1165
78633,0,0.1278
78634,0,0.0069
78635,0,0.0088
78636,0,0.0177
78637,0,0.054
78638,0,0.153
78639,1,0.8534
78640,0,0.0199
78641,0,0.0038
78642,0,0.0066
78643,0,0.0427
78644,0,0.03
78645,0,0.0217
78646,0,0.0204
78647,0,0.0198
78648,0,0.0086
78649,0,0.0131
78650,0,0.4366
78651,0,0.0237
78652,1,0.9335
78653,0,0.0254
78654,0,0.0109
78655,1,0.9601
78656,1,0.9601
78657,0,0.031
78658,0,0.0216
78659,0,0.0723
78660,0,0.091
78661,0,0.0179
78662,0,0.0069
78663,0,0.0306
78664,0,0.0483
78665,0,0.0182
78666,0,0.0212
78667,0,0.0277
78668,0,0.0144
78669,0,0.039
78670,0,0.0605
78671,0,0.0187
78672,0,0.0078
78673,0,0.0674
78674,0,0.0097
78675,0,0.159
78676,0,0.0244
78677,1,0.9569
78678,0,0.2678
78679,0,0.0194
78680,0,0.003
78681,0,0.2686
78682,0,0.0721
78683,0,0.054
78684,1,0.9804
78685,0,0.0014
78686,0,0.0048
78687,1,0.9356
78688,0,0.087
78689,0,0.0524
78690,0,0.0836
78691,0,0.0226
78692,0,0.0193
78693,1,0.9711
78694,0,0.0191
78695,1,0.779
78696,0,0.0334
78697,0,0.0421
78698,0,0.0115
78699,0,0.0076
78700,0,0.0202
78701,0,0.0331
78702,0,0.0118
78703,0,0.0042
78704,0,0.0342
78705,0,0.0184
78706,0,0.0345
78707,0,0.0091
78708,0,0.0787
78709,0,0.0144
78710,0,0.0078
78711,0,0.0436
78712,0,0.0161
78713,1,0.9389
78714,0,0.0081
78715,0,0.0219
78716,0,0.0242
78717,0,0.0765
78718,0,0.0058
78719,0,0.0371
78720,0,0.0157
78721,1,0.9999
78722,0,0.0191
78723,1,0.9275
78724,1,0.8393
78725,0,0.0082
78726,0,0.0262
78727,0,0.0028
78728,0,0.0055
78729,0,0.0335
78730,1,0.9373
78731,0,0.0529
78732,0,0.0041
78733,0,0.0146
78734,0,0.0086
78735,1,0.9344
78736,0,0.1006
78737,0,0.1284
78738,0,0.0029
78739,0,0.1044
78740,1,0.9704
78741,0,0.0633
78742,1,0.9597
78743,0,0.0321
78744,0,0.0364
78745,0,0.0204
78746,0,0.0103
78747,0,0.441
78748,0,0.0026
78749,1,0.5488
78750,1,0.9861
78751,0,0.2608
78752,0,0.0493
78753,0,0.0109
78754,0,0.051
78755,1,0.9485
78756,0,0.0178
78757,0,0.0106
78758,0,0.0551
78759,0,0.0184
78760,0,0.0577
78761,0,0.0075
78762,0,0.0049
78763,0,0.0049
78764,0,0.0268
78765,0,0.1571
78766,0,0.1056
78767,1,0.9651
78768,0,0.0121
78769,1,0.559
78770,0,0.0082
78771,0,0.0088
78772,0,0.0331
78773,0,0.0041
78774,0,0.0138
78775,0,0.0191
78776,0,0.0119
78777,0,0.0161
78778,0,0.009
78779,0,0.0055
78780,0,0.048
78781,0,0.0833
78782,1,0.9591
78783,0,0.0415
78784,0,0.1455
78785,0,0.0531
78786,0,0.0885
78787,0,0.2845
78788,0,0.0074
78789,0,0.0222
78790,0,0.3862
78791,0,0.0949
78792,0,0.0289
78793,0,0.0336
78794,0,0.0079
78795,0,0.1745
78796,1,0.9848
78797,0,0.0096
78798,0,0.0079
78799,0,0.0035
78800,0,0.0072
78801,0,0.123
78802,0,0.0844
78803,0,0.0185
78804,0,0.0279
78805,0,0.0089
78806,1,0.9898
78807,0,0.1215
78808,0,0.0584
78809,0,0.037
78810,0,0.0124
78811,0,0.1034
78812,0,0.0975
78813,0,0.1651
78814,0,0.0211
78815,0,0.0309
78816,0,0.1043
78817,0,0.0079
78818,1,0.8226
78819,0,0.0941
78820,0,0.019
78821,0,0.0158
78822,0,0.0157
78823,1,0.9198
78824,0,0.0109
78825,1,0.9493
78826,0,0.0122
78827,0,0.0139
78828,0,0.0163
78829,0,0.004
78830,0,0.0089
78831,0,0.0696
78832,0,0.0728
78833,0,0.0177
78834,0,0.0109
78835,0,0.0707
78836,0,0.0155
78837,0,0.0153
78838,0,0.2375
78839,0,0.018
78840,0,0.0153
78841,0,0.0302
78842,0,0.0443
78843,0,0.0161
78844,0,0.0092
78845,0,0.009
78846,0,0.0327
78847,0,0.0063
78848,0,0.0909
78849,0,0.0034
78850,0,0.0028
78851,0,0.0066
78852,0,0.0312
78853,0,0.0206
78854,1,0.9085
78855,0,0.3823
78856,0,0.0354
78857,0,0.0322
78858,0,0.0078
78859,0,0.1036
78860,0,0.0176
78861,0,0.0033
78862,0,0.0338
78863,0,0.0059
78864,0,0.008
78865,0,0.0216
78866,0,0.0158
78867,0,0.0184
78868,0,0.0271
78869,1,0.9867
78870,0,0.0262
78871,0,0.0283
78872,0,0.0253
78873,0,0.0153
78874,0,0.0105
78875,0,0.0139
78876,0,0.0174
78877,0,0.0103
78878,0,0.0064
78879,0,0.0084
78880,1,0.9135
78881,1,0.9995
78882,0,0.2947
78883,1,0.9967
78884,0,0.0486
78885,0,0.0617
78886,0,0.0516
78887,0,0.4008
78888,0,0.0096
78889,0,0.0198
78890,0,0.055
78891,0,0.0541
78892,0,0.029
78893,0,0.002
78894,0,0.016
78895,1,0.8456
78896,0,0.019
78897,0,0.0646
78898,0,0.0696
78899,0,0.0159
78900,1,0.7455
78901,0,0.0103
78902,0,0.0849
78903,0,0.0061
78904,0,0.069
78905,0,0.0368
78906,0,0.0123
78907,0,0.0231
78908,0,0.0143
78909,0,0.268
78910,0,0.0061
78911,0,0.0026
78912,0,0.046
78913,0,0.0081
78914,1,0.7699
78915,0,0.0464
78916,0,0.0118
78917,0,0.1214
78918,0,0.0175
78919,0,0.0169
78920,1,0.9274
78921,0,0.0556
78922,0,0.0222
78923,0,0.0247
78924,1,0.9826
78925,0,0.0211
78926,0,0.095
78927,0,0.036
78928,0,0.0132
78929,0,0.007
78930,0,0.0363
78931,0,0.0312
78932,0,0.0433
78933,0,0.0057
78934,0,0.0938
78935,0,0.0032
78936,0,0.2956
78937,0,0.0133
78938,0,0.0247
78939,0,0.0207
78940,0,0.0364
78941,0,0.0258
78942,0,0.0192
78943,0,0.0132
78944,0,0.0225
78945,0,0.0601
78946,0,0.0277
78947,0,0.0128
78948,0,0.0601
78949,1,0.9875
78950,0,0.1046
78951,0,0.0319
78952,0,0.0029
78953,1,0.997
78954,0,0.0137
78955,0,0.0257
78956,0,0.0128
78957,0,0.0114
78958,0,0.0032
78959,0,0.0742
78960,0,0.1758
78961,0,0.0112
78962,0,0.0401
78963,0,0.0462
78964,0,0.0106
78965,0,0.0245
78966,1,0.9325
78967,0,0.0484
78968,0,0.0038
78969,0,0.0048
78970,1,0.9601
78971,0,0.0097
78972,0,0.0222
78973,0,0.0032
78974,1,0.9421
78975,1,0.9332
78976,0,0.0104
78977,0,0.0494
78978,0,0.0115
78979,0,0.0066
78980,0,0.0354
78981,0,0.1442
78982,0,0.0065
78983,0,0.0306
78984,0,0.005
78985,0,0.0174
78986,1,0.9089
78987,0,0.006
78988,1,0.7858
78989,0,0.0069
78990,0,0.0115
78991,0,0.1419
78992,0,0.0516
78993,0,0.021
78994,0,0.1044
78995,0,0.0311
78996,0,0.02
78997,0,0.004
78998,0,0.0138
78999,0,0.0091
79000,0,0.0082
79001,0,0.0082
79002,0,0.0132
79003,0,0.0499
79004,0,0.0915
79005,0,0.0272
79006,0,0.0221
79007,1,0.9258
79008,0,0.1162
79009,0,0.0033
79010,0,0.0051
79011,0,0.0363
79012,0,0.0232
79013,0,0.0128
79014,0,0.0575
79015,0,0.0113
79016,0,0.0427
79017,0,0.0745
79018,0,0.0064
79019,0,0.0195
79020,1,0.9452
79021,0,0.0156
79022,0,0.0346
79023,0,0.0061
79024,0,0.0072
79025,0,0.0106
79026,0,0.0116
79027,0,0.0201
79028,1,0.7979
79029,0,0.0035
79030,0,0.0413
79031,1,0.5988
79032,1,0.7888
79033,0,0.099
79034,0,0.0368
79035,0,0.0127
79036,0,0.0116
79037,1,0.9582
79038,0,0.022
79039,0,0.0548
79040,0,0.0448
79041,0,0.0054
79042,0,0.0066
79043,0,0.0452
79044,0,0.1557
79045,0,0.0704
79046,0,0.2226
79047,0,0.0314
79048,0,0.0325
79049,0,0.0501
79050,0,0.0429
79051,0,0.0232
79052,0,0.0597
79053,0,0.0648
79054,1,0.8251
79055,0,0.0222
79056,0,0.0259
79057,0,0.0331
79058,0,0.0124
79059,0,0.1356
79060,0,0.0344
79061,0,0.0035
79062,0,0.0268
79063,0,0.0192
79064,0,0.0932
79065,0,0.0458
79066,0,0.0033
79067,0,0.0106
79068,0,0.0147
79069,0,0.4424
79070,0,0.0241
79071,0,0.0136
79072,0,0.009
79073,0,0.0462
79074,1,0.9603
79075,0,0.0242
79076,0,0.2487
79077,0,0.0245
79078,0,0.0401
79079,0,0.0157
79080,0,0.0223
79081,0,0.0029
79082,0,0.0122
79083,0,0.0801
79084,0,0.0149
79085,1,0.6565
79086,1,0.9643
79087,1,0.9599
79088,0,0.0173
79089,0,0.006
79090,1,0.9138
79091,0,0.0332
79092,0,0.006
79093,1,0.8944
79094,0,0.0076
79095,0,0.0213
79096,0,0.0461
79097,0,0.1405
79098,1,0.8995
79099,1,0.9822
79100,0,0.0039
79101,0,0.1197
79102,0,0.1052
79103,0,0.1065
79104,0,0.0085
79105,0,0.0182
79106,0,0.0458
79107,0,0.0155
79108,0,0.0083
79109,0,0.0088
79110,0,0.036
79111,0,0.0221
79112,0,0.0113
79113,0,0.0867
79114,0,0.0087
79115,0,0.0861
79116,0,0.0092
79117,0,0.0505
79118,0,0.0278
79119,1,0.9848
79120,0,0.0119
79121,0,0.0239
79122,0,0.0215
79123,0,0.0063
79124,0,0.0155
79125,0,0.0056
79126,0,0.013
79127,1,0.7413
79128,0,0.0064
79129,0,0.0365
79130,0,0.0128
79131,0,0.4079
79132,0,0.0191
79133,0,0.2658
79134,0,0.0249
79135,0,0.0426
79136,0,0.0949
79137,0,0.0258
79138,0,0.0296
79139,0,0.115
79140,1,0.9487
79141,0,0.011
79142,0,0.0026
79143,0,0.0373
79144,0,0.0223
79145,0,0.0326
79146,0,0.023
79147,0,0.1995
79148,0,0.0082
79149,0,0.1337
79150,0,0.0266
79151,0,0.024
79152,0,0.0105
79153,0,0.0243
79154,0,0.0233
79155,0,0.1032
79156,0,0.0453
79157,0,0.1251
79158,0,0.0073
79159,0,0.0682
79160,0,0.0147
79161,0,0.217
79162,0,0.0093
79163,0,0.0778
79164,0,0.0464
79165,0,0.0427
79166,0,0.0041
79167,0,0.1142
79168,0,0.0761
79169,0,0.0252
79170,0,0.0157
79171,0,0.0033
79172,0,0.0349
79173,0,0.0518
79174,1,0.9451
79175,0,0.0735
79176,0,0.005
79177,1,0.9247
79178,0,0.1288
79179,0,0.0191
79180,0,0.0496
79181,0,0.0095
79182,0,0.0152
79183,0,0.007
79184,0,0.0161
79185,0,0.0178
79186,0,0.0029
79187,0,0.0321
79188,0,0.1777
79189,0,0.0752
79190,0,0.0028
79191,0,0.0377
79192,1,0.9384
79193,0,0.2263
79194,0,0.321
79195,0,0.3255
79196,0,0.1056
79197,0,0.0565
79198,1,0.9265
79199,0,0.0684
79200,0,0.0385
79201,0,0.0224
79202,0,0.0528
79203,0,0.1184
79204,0,0.0094
79205,0,0.0167
79206,0,0.0698
79207,0,0.0947
79208,0,0.0131
79209,1,0.8221
79210,0,0.0231
79211,0,0.0087
79212,0,0.3433
79213,0,0.0416
79214,0,0.009
79215,0,0.0028
79216,1,0.911
79217,0,0.0484
79218,0,0.006
79219,0,0.0506
79220,0,0.0121
79221,0,0.028
79222,1,0.951
79223,0,0.0224
79224,0,0.0048
79225,0,0.0043
79226,0,0.0916
79227,0,0.03
79228,0,0.0155
79229,0,0.0622
79230,0,0.1367
79231,0,0.2087
79232,0,0.2592
79233,0,0.0081
79234,0,0.028
79235,0,0.0203
79236,0,0.0442
79237,0,0.0503
79238,1,0.9559
79239,0,0.0099
79240,0,0.0257
79241,0,0.0192
79242,1,0.897
79243,0,0.02
79244,0,0.1003
79245,0,0.014
79246,0,0.0113
79247,0,0.0971
79248,0,0.0133
79249,0,0.0264
79250,0,0.053
79251,0,0.0309
79252,1,0.8658
79253,0,0.013
79254,0,0.0039
79255,0,0.0152
79256,0,0.021
79257,1,0.9804
79258,0,0.0206
79259,0,0.0552
79260,0,0.1104
79261,0,0.0195
79262,0,0.0951
79263,0,0.031
79264,0,0.0673
79265,0,0.0752
79266,1,0.6059
79267,0,0.0117
79268,0,0.0083
79269,1,0.6768
79270,0,0.0387
79271,0,0.0366
79272,0,0.0294
79273,1,0.8494
79274,0,0.0739
79275,0,0.0892
79276,0,0.0105
79277,0,0.0224
79278,0,0.1048
79279,0,0.0257
79280,0,0.0189
79281,0,0.0239
79282,0,0.0503
79283,0,0.1008
79284,0,0.0068
79285,0,0.3074
79286,0,0.0748
79287,0,0.0167
79288,0,0.0811
79289,0,0.0265
79290,0,0.0112
79291,0,0.0094
79292,0,0.0216
79293,0,0.0079
79294,1,0.9814
79295,0,0.0186
79296,0,0.1178
79297,0,0.0134
79298,0,0.0218
79299,0,0.0529
79300,0,0.0018
79301,0,0.0018
79302,1,0.995
79303,0,0.0169
79304,0,0.0305
79305,0,0.0106
79306,0,0.018
79307,0,0.024
79308,0,0.0236
79309,0,0.0332
79310,0,0.061
79311,0,0.0661
79312,0,0.0579
79313,0,0.2701
79314,0,0.1284
79315,0,0.018
79316,0,0.0219
79317,0,0.0244
79318,0,0.1016
79319,0,0.0446
79320,1,0.6743
79321,1,0.9706
79322,1,0.9495
79323,0,0.0021
79324,0,0.1936
79325,0,0.0237
79326,0,0.0425
79327,0,0.0028
79328,0,0.0156
79329,0,0.0301
79330,0,0.055
79331,0,0.0091
79332,1,0.9624
79333,0,0.0116
79334,0,0.0278
79335,0,0.0281
79336,0,0.0205
79337,0,0.0105
79338,0,0.0036
79339,0,0.0881
79340,0,0.008
79341,0,0.0182
79342,0,0.0417
79343,0,0.0223
79344,0,0.0426
79345,0,0.0109
79346,0,0.0127
79347,0,0.4758
79348,0,0.0669
79349,0,0.029
79350,0,0.0151
79351,0,0.0232
79352,0,0.0216
79353,0,0.1005
79354,0,0.033
79355,0,0.0534
79356,0,0.0331
79357,0,0.0046
79358,0,0.0014
79359,0,0.1805
79360,0,0.0078
79361,0,0.0204
79362,0,0.0065
79363,0,0.0066
79364,1,0.9002
79365,0,0.0079
79366,1,0.9859
79367,0,0.0097
79368,0,0.035
79369,0,0.0241
79370,0,0.0345
79371,1,0.9267
79372,0,0.0165
79373,0,0.0071
79374,0,0.0974
79375,1,0.872
79376,0,0.0215
79377,0,0.0608
79378,0,0.0154
79379,0,0.0196
79380,0,0.0377
79381,0,0.0313
79382,0,0.2885
79383,1,0.9552
79384,1,0.8901
79385,0,0.0475
79386,1,0.9897
79387,0,0.0346
79388,0,0.0202
79389,0,0.0379
79390,0,0.0507
79391,1,0.9785
79392,0,0.0275
79393,0,0.0083
79394,0,0.034
79395,0,0.0552
79396,0,0.0134
79397,0,0.0133
79398,0,0.009
79399,0,0.0332
79400,0,0.0071
79401,1,0.9765
79402,0,0.0247
79403,1,0.8804
79404,0,0.0208
79405,0,0.0393
79406,0,0.0032
79407,0,0.0375
79408,0,0.0861
79409,0,0.088
79410,0,0.0451
79411,0,0.0181
79412,0,0.0443
79413,0,0.0061
79414,0,0.0209
79415,0,0.0074
79416,0,0.0179
79417,0,0.0414
79418,0,0.0456
79419,0,0.0227
79420,0,0.0317
79421,0,0.0057
79422,1,0.71
79423,0,0.0862
79424,0,0.0408
79425,0,0.0153
79426,0,0.0069
79427,0,0.013
79428,0,0.0385
79429,0,0.0796
79430,0,0.007
79431,1,0.9338
79432,0,0.0139
79433,0,0.0189
79434,0,0.0115
79435,0,0.2289
79436,0,0.0146
79437,0,0.0405
79438,0,0.0203
79439,0,0.0427
79440,0,0.009
79441,0,0.2403
79442,0,0.0155
79443,0,0.0477
79444,0,0.0129
79445,0,0.0454
79446,0,0.026
79447,0,0.0194
79448,0,0.0082
79449,0,0.0177
79450,0,0.0415
79451,0,0.0322
79452,0,0.1021
79453,0,0.1333
79454,0,0.0029
79455,0,0.0053
79456,0,0.0017
79457,0,0.0111
79458,0,0.0088
79459,1,0.8323
79460,0,0.0082
79461,1,0.9507
79462,0,0.0306
79463,0,0.0254
79464,0,0.0484
79465,0,0.0168
79466,0,0.0119
79467,0,0.0532
79468,0,0.079
79469,0,0.0334
79470,0,0.077
79471,0,0.0186
79472,0,0.01
79473,1,0.7743
79474,0,0.0107
79475,0,0.0216
79476,1,0.8298
79477,1,0.6937
79478,0,0.0244
79479,0,0.0462
79480,0,0.0532
79481,0,0.0067
79482,0,0.0461
79483,0,0.0244
79484,0,0.0064
79485,0,0.0717
79486,0,0.0988
79487,0,0.0482
79488,0,0.0142
79489,0,0.0106
79490,0,0.0161
79491,0,0.2675
79492,0,0.0089
79493,1,0.9233
79494,1,0.6895
79495,0,0.0186
79496,0,0.0417
79497,0,0.1258
79498,0,0.0985
79499,1,0.9909
79500,0,0.0283
79501,0,0.0467
79502,0,0.0034
79503,0,0.0259
79504,0,0.034
79505,0,0.0098
79506,0,0.0298
79507,0,0.0242
79508,0,0.0457
79509,0,0.0078
79510,0,0.0197
79511,0,0.0062
79512,0,0.0093
79513,0,0.0304
79514,0,0.0387
79515,0,0.0368
79516,0,0.0375
79517,0,0.0176
79518,0,0.0037
79519,0,0.0035
79520,0,0.0026
79521,0,0.0289
79522,0,0.0103
79523,0,0.189
79524,0,0.0093
79525,0,0.0485
79526,0,0.0088
79527,0,0.0245
79528,0,0.0184
79529,1,0.9462
79530,0,0.0239
79531,0,0.0213
79532,0,0.0093
79533,0,0.0316
79534,0,0.0157
79535,1,0.9297
79536,0,0.0137
79537,0,0.0252
79538,0,0.0157
79539,1,0.7346
79540,0,0.0278
79541,0,0.0061
79542,0,0.0093
79543,0,0.4296
79544,0,0.0093
79545,1,0.8921
79546,1,0.9478
79547,0,0.0065
79548,0,0.0082
79549,0,0.0546
79550,0,0.039
79551,0,0.0566
79552,0,0.091
79553,0,0.0357
79554,0,0.0074
79555,0,0.0045
79556,1,0.8213
79557,0,0.0289
79558,0,0.0212
79559,0,0.0133
79560,0,0.0138
79561,0,0.0328
79562,0,0.0066
79563,0,0.0301
79564,1,0.9893
79565,0,0.331
79566,0,0.0212
79567,0,0.0237
79568,0,0.0108
79569,0,0.0106
79570,0,0.0758
79571,0,0.0161
79572,0,0.0396
79573,0,0.0309
79574,0,0.0344
79575,0,0.0158
79576,0,0.0504
79577,0,0.083
79578,0,0.0059
79579,0,0.0184
79580,0,0.0135
79581,0,0.0117
79582,1,0.7919
79583,0,0.0157
79584,0,0.0159
79585,0,0.0214
79586,0,0.0125
79587,0,0.0315
79588,0,0.0641
79589,0,0.0519
79590,0,0.0204
79591,1,0.7971
79592,0,0.0247
79593,0,0.0302
79594,0,0.1004
79595,1,0.8902
79596,0,0.0297
79597,0,0.1187
79598,0,0.0387
79599,0,0.0415
79600,0,0.077
79601,0,0.095
79602,0,0.2458
79603,0,0.1053
79604,0,0.0154
79605,0,0.1134
79606,1,0.9622
79607,0,0.0141
79608,0,0.0136
79609,0,0.095
79610,0,0.0492
79611,0,0.0025
79612,0,0.0068
79613,1,0.9509
79614,0,0.2208
79615,0,0.0189
79616,0,0.019
79617,0,0.0178
79618,0,0.0377
79619,1,0.9287
79620,0,0.0133
79621,0,0.085
79622,0,0.0091
79623,0,0.0191
79624,0,0.0893
79625,0,0.0161
79626,0,0.0269
79627,0,0.0334
79628,0,0.0331
79629,0,0.0073
79630,0,0.0249
79631,1,0.9071
79632,0,0.0128
79633,0,0.1926
79634,0,0.0134
79635,1,0.9353
79636,0,0.0048
79637,0,0.0438
79638,0,0.0258
79639,0,0.0681
79640,0,0.0643
79641,0,0.2353
79642,0,0.0509
79643,0,0.3427
79644,0,0.0514
79645,0,0.054
79646,0,0.0075
79647,0,0.0386
79648,1,0.922
79649,0,0.0214
79650,0,0.0342
79651,0,0.0036
79652,0,0.0403
79653,0,0.1048
79654,0,0.0279
79655,0,0.032
79656,0,0.0094
79657,0,0.0356
79658,0,0.0376
79659,0,0.0098
79660,0,0.0568
79661,0,0.0055
79662,0,0.0832
79663,0,0.0065
79664,0,0.0038
79665,1,0.9435
79666,1,0.677
79667,0,0.0258
79668,0,0.1488
79669,0,0.0188
