id,loan_pred,prob
80798,0,0.0002
80799,0,0.0164
80800,0,0.0469
80801,0,0.018
80802,0,0.0046
80803,0,0.0425
80804,0,0.0018
80805,0,0.0126
80806,0,0.001
80807,0,0.0007
80808,0,0.0223
80809,0,0.0455
80810,0,0.0165
80811,0,0.0063
80812,0,0.0013
80813,0,0.0321
80814,0,0.0048
80815,0,0.0946
80816,0,0.0058
80817,0,0.1347
80818,0,0.0079
80819,0,0.0029
80820,0,0.0525
80821,0,0.0066
80822,0,0.0022
80823,1,0.9995
80824,0,0.0464
80825,0,0.2135
80826,0,0.0097
80827,0,0.0093
80828,0,0.0002
80829,0,0.004
80830,0,0.0328
80831,0,0.0085
80832,1,0.9968
80833,0,0.0421
80834,0,0.0021
80835,0,0.0007
80836,0,0.0151
80837,0,0.0004
80838,0,0.1118
80839,0,0.0236
80840,0,0.0014
80841,0,0.0166
80842,0,0.0063
80843,0,0.014
80844,0,0.0025
80845,0,0.0045
80846,1,0.5121
80847,0,0.0002
80848,0,0.0004
80849,0,0.0052
80850,0,0.2418
80851,0,0.0113
80852,0,0.1047
80853,0,0.0811
80854,0,0.0045
80855,0,1e-04
80856,0,0.0028
80857,0,0.381
80858,0,0.0646
80859,1,0.8677
80860,0,0.104
80861,0,0.0964
80862,0,0.0977
80863,0,0.2846
80864,1,0.9808
80865,0,0.0081
80866,0,0.0009
80867,0,0.0035
80868,1,0.9848
80869,0,0.0122
80870,0,0.0142
80871,0,0.0023
80872,0,0.0092
80873,0,0.0009
80874,1,0.9827
80875,0,0.4741
80876,0,0.0057
80877,1,0.9412
80878,1,0.5126
80879,0,0.0545
80880,0,0.0147
80881,1,0.9938
80882,0,0.0005
80883,0,0.111
80884,0,1e-04
80885,0,0.0027
80886,0,0.0003
80887,0,0.0006
80888,0,0.0078
80889,0,0.001
80890,0,0.0214
80891,0,0.0303
80892,1,0.9982
80893,0,0.0032
80894,0,0.0124
80895,0,0.0252
80896,0,0.0005
80897,0,0.3426
80898,0,0.0014
80899,0,0.1817
80900,0,0.0035
80901,0,0.0118
80902,0,0.019
80903,0,0.0037
80904,0,0.0005
80905,0,0.0003
80906,0,0.0085
80907,0,0.3529
80908,0,0.0433
80909,0,0.2236
80910,0,0.0168
80911,0,1e-04
80912,0,0.0024
80913,0,0.0061
80914,0,0.0044
80915,1,0.9839
80916,0,0.0025
80917,0,0.0705
80918,0,0.0037
80919,0,0.0504
80920,0,0.0049
80921,0,0.0105
80922,0,0.0459
80923,0,0.0064
80924,0,0.0131
80925,0,0.01
80926,0,0.0307
80927,0,0.0185
80928,0,0.0058
80929,0,0.0563
80930,0,0.101
80931,1,0.9855
80932,0,0.2211
80933,0,0.0127
80934,0,0.006
80935,0,0.0154
80936,1,0.9873
80937,0,0.0406
80938,0,0.0039
80939,0,0.0133
80940,0,0.0146
80941,0,0.0397
80942,0,0.0185
80943,0,0.0372
80944,0,0.0201
80945,0,0.4333
80946,0,0.0013
80947,1,0.9879
80948,0,0.0006
80949,0,0.0289
80950,0,0.0245
80951,1,0.9673
80952,0,0.1592
80953,0,0.0034
80954,0,0.0049
80955,0,0.0023
80956,0,0.001
80957,0,0.0103
80958,0,0.0477
80959,0,0.0248
80960,1,0.9838
80961,0,0.0039
80962,0,0.0784
80963,0,0.0013
80964,0,0.0437
80965,0,0.0072
80966,0,0.0213
80967,0,0.0108
80968,0,0.0074
80969,0,0.0036
80970,0,0.0062
80971,1,0.9913
80972,0,0.3584
80973,0,0.0069
80974,0,0.0418
80975,0,0.0549
80976,0,0.1063
80977,0,0.0123
80978,0,0.01
80979,0,0.0236
80980,0,0.0029
80981,1,0.9699
80982,0,0.0029
80983,0,0.139
80984,0,0.006
80985,0,0.0013
80986,0,0.0093
80987,0,0.2443
80988,0,0.0487
80989,0,0.0043
80990,0,0.0061
80991,0,0.0118
80992,0,0.003
80993,0,1e-04
80994,0,0.4321
80995,0,0.0078
80996,0,0.0151
80997,1,0.9989
80998,0,0.0111
80999,0,0.2336
81000,0,0.0587
81001,0,0.0729
81002,0,0.0436
81003,0,0.0042
81004,0,0.0277
81005,0,0.0026
81006,0,0.0162
81007,0,1e-04
81008,0,0.0698
81009,0,0.0487
81010,1,0.539
81011,0,0.2188
81012,0,0.0164
81013,0,0.002
81014,0,0.0065
81015,0,0.0035
81016,0,0.0204
81017,0,0.0052
81018,0,0.0368
81019,0,0.0036
81020,0,0.0194
81021,1,0.987
81022,0,0.0059
81023,0,0.1363
81024,0,0.0149
81025,0,0.0171
81026,0,0.0168
81027,0,0.0575
81028,1,0.951
81029,0,0.0078
81030,0,0.0153
81031,0,0.0234
81032,0,0.0879
81033,0,0.012
81034,1,0.8936
81035,0,0.0012
81036,0,0.0096
81037,1,0.9688
81038,0,0.0255
81039,0,0.0097
81040,0,0.0136
81041,0,0.0017
81042,1,0.9889
81043,0,0.0003
81044,0,0.0011
81045,0,0.0021
81046,0,0.0511
81047,0,0.0032
81048,0,0.001
81049,0,0.0221
81050,0,0.0044
81051,0,0.0011
81052,0,0.0467
81053,0,0.0003
81054,0,0.0022
81055,0,0.0013
81056,0,0.0115
81057,0,0.4811
81058,0,0.1174
81059,0,0.0003
81060,0,0.0577
81061,0,0.4832
81062,0,0.0021
81063,0,0.0623
81064,1,0.9644
81065,0,0.0011
81066,1,0.9042
81067,0,0.0033
81068,0,0.0013
81069,1,0.9786
81070,0,0.0254
81071,0,0.0547
81072,0,0.0042
81073,0,0.0399
81074,0,0.0056
81075,0,0.0458
81076,0,0.0461
81077,0,0.0005
81078,0,0.0102
81079,0,0.0211
81080,0,0.0025
81081,0,0.108
81082,0,0.0368
81083,1,0.5813
81084,0,0.0013
81085,1,0.9918
81086,0,0.0095
81087,0,0.036
81088,0,0.0176
81089,0,0.0021
81090,0,0.0061
81091,0,0.0074
81092,0,0.0004
81093,0,0.0038
81094,0,0.0071
81095,0,0.0386
81096,0,0.0003
81097,0,0.008
81098,0,0.0684
81099,0,0.0162
81100,0,0.0008
81101,0,0.0003
81102,0,0.064
81103,0,0.0006
81104,0,0.0029
81105,0,0.0048
81106,0,0.0002
81107,0,0.0432
81108,0,0.0035
81109,0,0.0334
81110,0,0.014
81111,0,0.0004
81112,0,0.0008
81113,0,0.1308
81114,0,0.0009
81115,0,1e-04
81116,0,0.0087
81117,0,0.0015
81118,0,0.2176
81119,0,0.0145
81120,1,0.9978
81121,0,0.0186
81122,0,0.0631
81123,0,0.0023
81124,0,0.0108
81125,0,0.0452
81126,0,0.0046
81127,1,0.9637
81128,1,0.9854
81129,0,0.0122
81130,0,0.0239
81131,0,0.0015
81132,0,0.0005
81133,0,0.0011
81134,0,0.1339
81135,0,0.0323
81136,1,0.9971
81137,0,0.0015
81138,0,0.0734
81139,0,0.0025
81140,0,0.0245
81141,0,0.0051
81142,1,0.6838
81143,0,0.0321
81144,0,0.0104
81145,0,0.0067
81146,1,0.9929
81147,1,0.9875
81148,0,0.0017
81149,0,0.061
81150,0,0.0003
81151,0,0.006
81152,0,0.0045
81153,0,0.1353
81154,0,0.009
81155,0,0.062
81156,0,0.4122
81157,0,0.0294
81158,0,0.003
81159,0,0.0201
81160,0,0.0019
81161,1,0.9518
81162,0,0.1051
81163,0,0.0716
81164,1,0.894
81165,0,0.0217
81166,1,0.9963
81167,0,0.0402
81168,0,0.0006
81169,0,0.0235
81170,1,0.8096
81171,0,0.0007
81172,0,0.0009
81173,0,0.043
81174,0,0.0108
81175,0,0.0477
81176,0,0.0009
81177,0,0.0499
81178,0,0.0216
81179,0,0.2516
81180,0,0.0027
81181,0,0.0012
81182,0,0.1192
81183,1,0.9918
81184,0,0.0037
81185,0,0.0208
81186,0,0.0168
81187,0,0.0087
81188,0,0.0344
81189,0,0.0193
81190,0,0.0381
81191,0,0.0021
81192,0,0.0636
81193,0,0.0101
81194,0,0.0032
81195,0,0.0006
81196,0,0.0009
81197,0,0.0214
81198,0,0.0095
81199,0,0.0032
81200,0,0.0142
81201,0,0.0941
81202,1,0.961
81203,0,0.0468
81204,0,0.0395
81205,1,0.9945
81206,0,0.002
81207,0,0.0034
81208,0,0.0034
81209,0,0.0071
81210,0,0.0205
81211,0,0.0004
81212,0,0.0033
81213,0,0.0017
81214,0,0.0025
81215,0,0.0332
81216,0,0.0023
81217,1,0.7447
81218,1,0.9963
81219,1,0.9822
81220,0,0.0275
81221,0,0.0848
81222,0,0.0002
81223,0,0.0972
81224,0,0.1296
81225,0,0.0061
81226,0,0.0687
81227,0,0.0046
81228,0,0.0005
81229,0,0.0272
81230,0,0.0033
81231,0,0.3319
81232,0,0.0124
81233,0,0.0025
81234,0,0.0399
81235,0,0.0122
81236,0,0.0041
81237,0,0.0027
81238,0,0.0061
81239,1,0.98
81240,0,0.0005
81241,0,0.0005
81242,0,0.0545
81243,0,0.0251
81244,0,0.0012
81245,0,0.0931
81246,0,0.0639
81247,1,0.8292
81248,0,0.0191
81249,0,0.0935
81250,0,0.0751
81251,0,0.0031
81252,0,0.0044
81253,0,0.0174
81254,1,0.641
81255,0,0.0683
81256,1,0.968
81257,0,0.0091
81258,0,0.0057
81259,0,0.0109
81260,0,0.0207
81261,0,0.1153
81262,0,0.0203
81263,0,0.0168
81264,0,0.0105
81265,0,0.001
81266,1,0.5749
81267,0,0.0015
81268,0,0.0084
81269,0,0.1208
81270,0,0.0004
81271,1,0.837
81272,0,0.0037
81273,0,0.0035
81274,0,0.0307
81275,0,0.0029
81276,0,0.0513
81277,0,0.3333
81278,0,0.0518
81279,0,0.0284
81280,1,0.5022
81281,1,0.9574
81282,0,0.028
81283,0,0.0243
81284,0,0.0199
81285,0,0.2291
81286,0,0.0307
81287,1,0.6543
81288,0,0.0036
81289,0,0.0038
81290,0,0.0632
81291,0,0.0017
81292,0,0.0259
81293,0,0.0353
81294,0,0.0058
81295,1,0.8647
81296,0,0.0108
81297,0,0.0088
81298,0,0.0201
81299,0,0.0616
81300,0,0.0114
81301,0,0.0171
81302,0,0.0035
81303,0,0.0526
81304,0,0.0325
81305,0,0.0019
81306,0,0.0017
81307,0,0.0046
81308,0,0.0166
81309,0,0.0004
81310,0,0.0308
81311,0,0.0667
81312,0,0.0012
81313,0,0.0045
81314,0,0.0038
81315,0,0.0322
81316,0,0.0311
81317,0,0.0324
81318,0,0.0159
81319,0,0.0098
81320,1,0.958
81321,0,0.0181
81322,0,0.0076
81323,0,0.0606
81324,0,0.0042
81325,0,0.0
81326,0,0.0151
81327,0,0.0058
81328,1,0.9861
81329,0,0.0545
81330,0,0.0274
81331,0,0.0003
81332,0,0.0123
81333,0,0.3103
81334,0,0.2774
81335,0,0.0017
81336,0,0.0002
81337,0,0.0097
81338,0,0.0078
81339,0,0.007
81340,0,0.002
81341,0,0.0016
81342,0,0.0117
81343,1,0.9949
81344,0,0.0002
81345,0,0.0017
81346,0,0.0005
81347,0,0.0055
81348,1,0.9901
81349,0,0.1073
81350,0,0.0019
81351,0,0.0733
81352,0,0.0027
81353,0,0.1957
81354,0,0.0042
81355,0,0.0063
81356,0,0.0015
81357,1,0.9936
81358,0,0.0021
81359,0,0.0426
81360,0,0.0514
81361,0,0.0147
81362,0,0.0056
81363,0,0.0137
81364,0,0.3942
81365,0,0.0191
81366,0,0.0151
81367,0,0.3364
81368,0,0.1246
81369,1,0.9174
81370,0,0.0027
81371,0,0.0174
81372,0,0.002
81373,0,0.0201
81374,0,0.0019
81375,0,0.0602
81376,0,0.0011
81377,1,0.9955
81378,0,0.2208
81379,0,0.0147
81380,0,0.0002
81381,0,0.001
81382,0,0.0027
81383,0,0.0062
81384,0,0.0062
81385,0,0.0473
81386,0,0.0458
81387,0,0.0179
81388,0,0.0102
81389,0,0.0115
81390,0,0.0155
81391,0,0.0005
81392,1,0.8147
81393,0,0.0192
81394,0,0.0259
81395,0,0.052
81396,0,0.0109
81397,0,0.066
81398,0,1e-04
81399,0,0.0155
81400,0,0.1378
81401,0,0.0565
81402,0,0.0229
81403,0,0.069
81404,0,0.0079
81405,1,0.9801
81406,0,0.0022
81407,0,0.003
81408,0,0.0472
81409,0,0.0053
81410,0,0.0962
81411,0,0.0114
81412,0,0.006
81413,1,0.9816
81414,0,0.0007
81415,0,0.2121
81416,0,0.0021
81417,0,0.0609
81418,0,0.0419
81419,0,0.0089
81420,0,0.0072
81421,0,0.0005
81422,0,0.1322
81423,0,0.0015
81424,0,0.0322
81425,1,0.9817
81426,0,0.0427
81427,0,0.0093
81428,0,0.0034
81429,1,0.9908
81430,0,0.003
81431,0,0.0296
81432,1,0.8989
81433,0,0.1558
81434,0,0.0443
81435,0,0.0173
81436,0,0.0795
81437,0,0.0058
81438,0,0.0393
81439,0,0.0022
81440,0,0.0011
81441,0,0.0091
81442,0,0.0015
81443,0,0.0032
81444,0,0.1047
81445,0,0.0299
81446,0,0.1671
81447,0,0.0082
81448,0,0.0128
81449,0,0.0048
81450,0,0.0436
81451,0,0.0817
81452,0,0.0002
81453,0,0.0041
81454,0,0.0495
81455,0,0.0049
81456,0,0.0002
81457,0,0.001
81458,0,0.0052
81459,0,0.0038
81460,0,0.157
81461,0,0.0028
81462,1,0.901
81463,0,0.0177
81464,0,0.0202
81465,0,0.0023
81466,0,1e-04
81467,0,0.0008
81468,0,0.0093
81469,0,0.0092
81470,0,0.0208
81471,0,0.0026
81472,0,0.1108
81473,0,0.0084
81474,0,0.0222
81475,0,0.0002
81476,0,0.4759
81477,1,0.9998
81478,0,0.0295
81479,0,0.0058
81480,0,0.0066
81481,0,0.0739
81482,0,0.0306
81483,0,0.0816
81484,0,0.0157
81485,0,0.0006
81486,0,0.0002
81487,0,0.0229
81488,0,0.0046
81489,0,0.0021
81490,0,0.0198
81491,0,0.1108
81492,0,0.133
81493,0,0.0004
81494,0,0.0031
81495,0,0.0224
81496,0,0.0048
81497,0,0.0043
81498,0,0.0009
81499,0,0.0284
81500,0,0.0021
81501,1,0.9812
81502,0,0.14
81503,0,0.0122
81504,0,0.0056
81505,0,0.0026
81506,0,0.0096
81507,0,0.0152
81508,0,0.0005
81509,0,0.0522
81510,0,0.3524
81511,1,0.7326
81512,0,0.2936
81513,0,0.0003
81514,0,0.0011
81515,0,0.002
81516,0,0.0373
81517,0,0.1631
81518,0,0.0013
81519,0,0.499
81520,0,0.0395
81521,0,0.0204
81522,0,0.0094
81523,0,0.0503
81524,0,0.058
81525,0,0.0063
81526,0,0.0006
81527,0,0.0009
81528,0,0.0146
81529,0,0.1682
81530,0,0.0099
81531,0,0.0018
81532,0,0.0178
81533,0,0.0004
81534,0,0.0011
81535,0,0.0142
81536,0,0.0011
81537,1,0.9343
81538,0,0.0269
81539,0,0.0045
81540,0,0.0005
81541,0,0.1022
81542,0,0.0033
81543,0,0.0105
81544,0,0.1338
81545,0,0.001
81546,0,0.0031
81547,0,0.0428
81548,0,0.2292
81549,0,0.0138
81550,0,0.0433
81551,0,0.0344
81552,0,0.0564
81553,1,0.9983
81554,0,1e-04
81555,0,0.0142
81556,0,0.0009
81557,0,0.0146
81558,0,0.0229
81559,1,0.9987
81560,0,0.031
81561,0,0.1581
81562,0,0.0005
81563,0,0.0026
81564,0,0.0118
81565,0,0.0003
81566,0,0.0002
81567,1,0.9706
81568,1,0.9985
81569,0,0.0352
81570,1,0.9966
81571,0,0.2119
81572,0,0.0048
81573,0,0.0007
81574,0,0.0144
81575,0,0.0107
81576,0,0.0293
81577,0,0.1764
81578,0,0.0042
81579,0,0.1693
81580,0,0.3548
81581,0,0.0152
81582,0,0.003
81583,1,0.524
81584,0,0.3207
81585,0,0.0329
81586,0,0.0533
81587,0,0.0061
81588,0,0.1459
81589,0,0.0004
81590,0,0.0009
81591,0,0.0027
81592,0,0.0158
81593,0,0.0087
81594,0,0.0151
81595,1,0.999
81596,0,0.0085
81597,0,0.0041
81598,1,0.9696
81599,0,0.0047
81600,0,0.0246
81601,0,0.0119
81602,0,0.0044
81603,0,0.0207
81604,0,0.1169
81605,0,0.0891
81606,0,0.3338
81607,0,0.0041
81608,0,0.0094
81609,0,0.0097
81610,0,0.0015
81611,0,0.0775
81612,0,0.0639
81613,0,0.0329
81614,0,0.0147
81615,0,0.0102
81616,0,0.0007
81617,0,0.0559
81618,0,0.1566
81619,0,0.0021
81620,0,0.0539
81621,0,0.0002
81622,0,0.0023
81623,0,0.0268
81624,0,0.0021
81625,0,0.0033
81626,0,0.0044
81627,0,0.0002
81628,0,0.0499
81629,0,0.0185
81630,0,0.0043
81631,0,0.0036
81632,0,0.22
81633,0,0.0173
81634,0,0.0481
81635,0,0.0164
81636,0,0.0011
81637,0,0.0004
81638,0,0.011
81639,0,0.2276
81640,0,0.0011
81641,0,0.0643
81642,1,0.97
81643,1,0.9111
81644,0,0.0011
81645,0,1e-04
81646,0,0.0013
81647,0,0.0
81648,0,0.0014
81649,0,0.0159
81650,0,0.0003
81651,0,0.0728
81652,0,0.0081
81653,0,0.0082
81654,0,0.0263
81655,0,0.0012
81656,0,0.0451
81657,0,0.0462
81658,0,0.0304
81659,0,0.0132
81660,0,0.1088
81661,0,0.0695
81662,0,0.0134
81663,0,0.0016
81664,0,0.0415
81665,0,0.0581
81666,0,0.0128
81667,0,0.0012
81668,0,0.0003
81669,0,0.0005
81670,0,0.2535
81671,0,0.0548
81672,1,0.9754
81673,0,0.0045
81674,0,0.0085
81675,1,0.9804
81676,0,0.0005
81677,0,0.0013
81678,0,0.0488
81679,0,0.0149
81680,0,0.0607
81681,0,0.0455
81682,0,0.0019
81683,1,0.9436
81684,0,0.0016
81685,1,0.5989
81686,0,0.004
81687,0,0.0043
81688,1,0.9889
81689,0,0.0007
81690,0,0.0247
81691,0,0.003
81692,0,0.0253
81693,1,0.9925
81694,0,0.0036
81695,0,0.0124
81696,0,0.0019
81697,1,0.8181
81698,0,0.0484
81699,0,0.0201
81700,0,0.0116
81701,0,0.1428
81702,0,0.0138
81703,0,0.0574
81704,0,0.0022
81705,1,0.9814
81706,0,0.0008
81707,0,0.0013
81708,0,0.0076
81709,0,0.0112
81710,0,0.1976
81711,0,0.0108
81712,0,0.1009
81713,0,0.0028
81714,0,0.0013
81715,0,0.2248
81716,0,0.0076
81717,0,0.0022
81718,0,0.0005
81719,1,0.9895
81720,0,0.0107
81721,0,0.0189
81722,1,0.9542
81723,0,0.0787
81724,0,0.2017
81725,0,0.013
81726,0,0.0471
81727,0,0.1292
81728,0,0.0065
81729,0,0.0083
81730,0,0.0053
81731,0,0.0066
81732,0,0.0077
81733,0,0.0082
81734,0,0.0016
81735,0,0.0831
81736,0,0.0057
81737,0,0.0204
81738,0,0.0307
81739,0,0.0668
81740,0,0.0007
81741,0,0.288
81742,1,0.9987
81743,1,0.9912
81744,0,0.0087
81745,0,0.0095
81746,1,0.9994
81747,0,0.0372
81748,0,0.0282
81749,0,1e-04
81750,1,0.9817
81751,1,0.9264
81752,1,0.9884
81753,0,0.0013
81754,0,0.0043
81755,0,0.0052
81756,0,0.015
81757,0,0.0088
81758,0,0.0277
81759,0,0.0095
81760,0,0.0007
81761,0,0.0018
81762,0,0.0032
81763,0,0.0083
81764,0,0.02
81765,0,0.0073
81766,0,0.0153
81767,0,0.013
81768,0,0.1981
81769,0,0.0004
81770,0,0.0002
81771,0,0.007
81772,0,0.0671
81773,0,0.0093
81774,0,0.0071
81775,0,0.2495
81776,0,0.1332
81777,0,0.1165
81778,0,0.0015
81779,0,0.2591
81780,0,0.0075
81781,0,0.0011
81782,0,0.0863
81783,0,0.0331
81784,0,0.0334
81785,0,0.0183
81786,0,0.078
81787,0,0.0087
81788,1,0.9371
81789,0,0.0118
81790,0,0.0084
81791,0,0.0077
81792,0,0.078
81793,0,0.0046
81794,0,0.0113
81795,0,0.0242
81796,0,0.0043
81797,0,0.0283
81798,0,0.0196
81799,0,0.0456
81800,0,1e-04
81801,0,0.0011
81802,0,0.0024
81803,0,0.0329
81804,0,0.0127
81805,0,0.1432
81806,0,0.0004
81807,0,0.0049
81808,0,0.1247
81809,0,0.0004
81810,0,0.027
81811,1,0.9905
81812,1,0.9797
81813,0,0.0342
81814,0,0.07
81815,0,0.0363
81816,1,0.9038
81817,0,0.1337
81818,0,0.0025
81819,0,0.0399
81820,0,0.0159
81821,0,0.0006
81822,1,0.9892
81823,0,0.0272
81824,0,0.0484
81825,0,0.0304
81826,1,0.9936
81827,0,0.0115
81828,1,0.9693
81829,0,0.1224
81830,0,0.0072
81831,0,0.0174
81832,0,0.0216
81833,0,0.0002
81834,0,0.007
81835,0,0.0012
81836,1,0.9814
81837,0,0.0059
81838,0,0.0015
81839,0,0.0008
81840,1,0.8501
81841,0,0.0563
81842,1,0.956
81843,0,0.0059
81844,1,0.9761
81845,0,0.0144
81846,0,0.0253
81847,0,0.0701
81848,1,0.9858
81849,0,0.0017
81850,0,0.0004
81851,0,0.0004
81852,0,0.0008
81853,0,0.0057
81854,1,0.8708
81855,0,0.048
81856,0,0.006
81857,0,0.0191
81858,0,0.0024
81859,0,0.349
81860,1,0.7617
81861,0,0.0239
81862,0,0.0003
81863,0,0.0783
81864,0,0.0379
81865,0,0.0154
81866,0,0.0002
81867,0,0.0031
81868,0,0.0368
81869,0,0.2712
81870,0,0.3024
81871,0,0.0671
81872,0,0.0038
81873,0,0.001
81874,1,0.9845
81875,0,0.0218
81876,0,0.1224
81877,0,0.1065
81878,0,0.0283
81879,1,0.9688
81880,1,0.8614
81881,1,0.8462
81882,0,0.0126
81883,1,0.8435
81884,1,0.9673
81885,0,0.0084
81886,0,0.0033
81887,0,0.027
81888,0,0.0065
81889,0,0.0139
81890,0,0.0216
81891,0,0.0008
81892,0,0.0034
81893,0,0.0144
81894,1,0.9302
81895,0,0.0041
81896,1,0.926
81897,0,0.0022
81898,0,0.0387
81899,0,0.0125
81900,0,0.1362
81901,0,0.0055
81902,1,0.9989
81903,0,0.0005
81904,0,0.0006
81905,0,0.0307
81906,0,0.0004
81907,0,0.0173
81908,0,0.0093
81909,0,0.0035
81910,0,0.0033
81911,0,0.0298
81912,0,0.0022
81913,0,0.0165
81914,0,0.0211
81915,0,0.0041
81916,0,0.0248
81917,0,0.1551
81918,0,0.0015
81919,0,0.0065
81920,0,0.0268
81921,0,0.0215
81922,1,0.9842
81923,0,0.021
81924,0,0.0123
81925,0,0.0229
81926,0,0.0288
81927,0,0.0159
81928,0,0.0414
81929,0,0.0848
81930,0,0.0454
81931,0,0.0463
81932,0,0.0018
81933,1,0.9929
81934,0,0.1638
81935,0,0.0464
81936,0,0.0455
81937,0,0.0346
81938,0,0.0405
81939,0,0.0178
81940,0,0.0005
81941,0,0.0041
81942,0,0.0311
81943,0,0.1404
81944,0,0.0042
81945,0,0.0305
81946,0,0.0227
81947,0,0.0716
81948,0,0.0049
81949,0,0.0135
81950,0,0.0015
81951,0,0.2664
81952,0,0.0029
81953,0,0.0084
81954,0,0.0126
81955,0,0.0198
81956,0,0.0017
81957,0,1e-04
81958,0,0.0065
81959,0,0.0385
81960,0,0.0023
81961,0,0.0004
81962,0,0.005
81963,1,0.9935
81964,1,0.9825
81965,0,0.0453
81966,1,0.9702
81967,0,0.0634
81968,0,0.0117
81969,0,0.0052
81970,0,0.0031
81971,0,0.0495
81972,0,0.0072
81973,0,0.2647
81974,0,0.0092
81975,0,0.0234
81976,0,0.0275
81977,1,0.9924
81978,0,0.046
81979,0,0.0093
81980,0,0.0047
81981,0,0.0083
81982,0,0.0007
81983,0,0.0119
81984,0,0.0008
81985,1,0.9906
81986,0,0.0035
81987,0,1e-04
81988,0,0.0023
81989,0,0.0002
81990,0,0.0835
81991,0,0.0438
81992,1,0.9315
81993,1,0.6226
81994,0,0.0104
81995,0,0.0384
81996,0,0.0283
81997,0,0.0101
81998,0,0.0024
81999,0,0.0259
82000,0,0.0057
82001,0,0.0015
82002,1,0.9927
82003,0,0.0043
82004,0,0.0087
82005,0,0.0009
82006,1,0.6095
82007,0,0.1161
82008,0,0.1719
82009,0,0.0198
82010,0,1e-04
82011,1,0.8376
82012,0,0.0211
82013,0,0.0015
82014,0,0.0003
82015,0,0.0066
82016,1,0.5123
82017,0,0.0022
82018,0,0.111
82019,0,0.0348
82020,1,0.5886
82021,0,0.0042
82022,0,0.0067
82023,0,0.0975
82024,0,0.0005
82025,0,0.0145
82026,0,0.0416
82027,0,0.0624
82028,0,0.064
82029,0,0.0029
82030,1,0.9826
82031,0,0.2802
82032,0,0.1056
82033,1,0.6798
82034,0,0.0035
82035,0,0.0183
82036,0,0.0748
82037,0,0.1043
82038,0,0.2085
82039,0,0.0362
82040,0,0.0009
82041,0,0.0051
82042,0,0.0049
82043,0,0.0423
82044,0,0.4873
82045,0,0.0135
82046,0,0.0005
82047,0,0.4382
82048,0,0.0107
82049,0,0.1175
82050,0,0.0249
82051,0,0.0762
82052,0,0.0396
82053,0,0.0039
82054,0,0.0016
82055,0,0.0021
82056,0,0.0709
82057,0,0.0936
82058,0,0.0047
82059,0,0.2295
82060,0,0.0939
82061,0,0.0057
82062,0,0.0117
82063,0,0.087
82064,0,0.0339
82065,0,0.0857
82066,0,0.0478
82067,0,0.0038
82068,1,0.9222
82069,0,0.0153
82070,0,0.1654
82071,0,0.0213
82072,0,0.0514
82073,0,0.0498
82074,0,0.0113
82075,0,0.0142
82076,0,0.2432
82077,0,0.0323
82078,0,1e-04
82079,0,0.0452
82080,0,0.0014
82081,0,0.0008
82082,1,0.9624
82083,0,0.0057
82084,0,0.0082
82085,0,0.0041
82086,0,0.0112
82087,0,0.0016
82088,0,0.1075
82089,0,0.0011
82090,0,0.0022
82091,0,0.0032
82092,0,0.0082
82093,1,0.818
82094,0,0.0575
82095,0,0.1184
82096,0,0.0117
82097,0,0.003
82098,0,0.0093
82099,0,0.0644
82100,0,0.0045
82101,0,0.0122
82102,0,0.0317
82103,0,0.0102
82104,0,0.0888
82105,0,0.1303
82106,1,0.8285
82107,0,0.0115
82108,0,0.0036
82109,0,0.0002
82110,0,0.0083
82111,0,0.0037
82112,0,0.0481
82113,1,0.9867
82114,0,0.1986
82115,1,0.9991
82116,0,0.0052
82117,0,0.0
82118,0,0.0038
82119,0,0.0029
82120,0,0.0598
82121,0,0.0007
82122,0,0.0191
82123,0,0.0004
82124,0,0.1536
82125,0,0.0144
82126,0,0.0029
82127,0,0.0057
82128,0,0.0002
82129,0,0.0319
82130,0,0.0129
82131,0,0.0082
82132,0,0.0443
82133,0,0.0908
82134,0,0.0
82135,0,0.0757
82136,0,0.0408
82137,0,0.1325
82138,0,0.0091
82139,0,0.0059
82140,0,0.0159
82141,0,0.1054
82142,0,0.3238
82143,1,0.9411
82144,0,0.1076
82145,0,0.002
82146,0,0.0034
82147,0,0.0004
82148,0,0.0205
82149,0,0.0418
82150,0,0.0158
82151,0,0.0554
82152,0,0.0103
82153,0,0.1389
82154,0,0.0013
82155,1,0.9939
82156,0,0.0081
82157,0,0.0279
82158,0,0.0282
82159,0,0.0832
82160,0,0.0024
82161,0,0.0128
82162,0,0.0085
82163,0,0.0046
82164,0,0.0018
82165,0,0.0014
82166,0,0.0009
82167,0,0.018
82168,0,0.0127
82169,0,0.0047
82170,0,0.0119
82171,0,0.0959
82172,1,0.9921
82173,0,0.0235
82174,0,0.0031
82175,0,0.0399
82176,0,0.0752
82177,0,0.0002
82178,1,0.9518
82179,0,0.0489
82180,0,0.0102
82181,0,0.0041
82182,0,0.0136
82183,0,0.0048
82184,0,0.0913
82185,0,0.0092
82186,0,0.0048
82187,0,0.0032
82188,0,0.0838
82189,1,0.8922
82190,0,0.0099
82191,1,0.7013
82192,0,0.0004
82193,0,0.0108
82194,0,0.0687
82195,0,0.0015
82196,0,0.0057
82197,1,0.9095
82198,0,0.0434
82199,0,0.0236
82200,0,0.0006
82201,0,0.0029
82202,1,0.9787
82203,0,0.2271
82204,0,0.0018
82205,0,0.0007
82206,0,0.0014
